region,lat,lon,tile_basename,hand_lambda_m,chosen_lambda_m,chosen_crest_az_deg,chosen_prom_frac,chosen_rel_power,within_tol,confidence,pct_diff_from_hand,n_candidates,all_candidates
GrandErgOrientalAlgeria,32.25,8.75,GrandErgOrientalAlgeria_lat32p25_lon08p75,1400.0,1347.7,251.2,0.874,0.364,True,high,3.7,17,49@254(p1.00);375@91(p0.24);474@251(p0.30);711@254(p0.24);847@224(p0.51);1132@241(p0.71);1348@251(p0.87);1700@261(p0.38);2024@244(p0.43);2273@91(p0.52);3040@239(p0.57);3414@174(p0.72);4565@101(p0.17);5434@156(p1.00);6103@221(p1.00);6855@209(p1.00);8648@249(p1.00)
GrandErgOrientalAlgeria,32.25,9.25,GrandErgOrientalAlgeria_lat32p25_lon09p25,800.0,753.9,216.2,0.275,0.504,True,high,5.8,19,35@229(p0.38);187@199(p0.22);223@219(p0.61);281@254(p0.29);354@259(p0.15);447@264(p0.21);502@234(p0.47);633@204(p0.21);754@216(p0.28);847@224(p0.73);1132@159(p0.63);1428@224(p0.68);3221@144(p0.84);3618@139(p1.00);4565@139(p1.00);5127@131(p1.00);6103@139(p1.00);7265@129(p1.00);9166@139(p1.00)
GrandErgOrientalAlgeria,32.75,8.75,GrandErgOrientalAlgeria_lat32p75_lon08p75,1000.0,1008.0,196.2,0.583,0.567,True,high,0.8,19,41@91(p1.00);265@94(p0.23);398@254(p0.41);502@216(p0.45);633@99(p0.21);711@241(p0.37);799@201(p0.74);1008@196(p0.58);1132@261(p0.93);1802@129(p0.29);2145@144(p0.90);2706@91(p0.71);3040@121(p1.00);3414@209(p1.00);3835@214(p1.00);4565@221(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
GrandErgOrientalAlgeria,32.75,9.5,GrandErgOrientalAlgeria_lat32p75_lon09p50,1000.0,1068.3,101.2,0.374,0.737,True,high,6.8,15,41@101(p0.56);532@101(p0.17);633@101(p0.20);897@101(p0.19);1068@101(p0.37);1272@99(p1.00);2273@101(p0.61);2706@104(p0.63);3040@104(p0.95);3414@99(p1.00);3835@99(p1.00);4565@101(p0.86);5434@104(p1.00);6855@106(p1.00);8648@111(p1.00)
Karakum,37.25,62.75,Karakum_lat37p25_lon62p75,1400.0,1271.7,96.2,0.785,0.849,True,high,9.2,20,125@114(p0.86);176@144(p0.17);298@129(p0.32);354@149(p0.21);502@126(p0.34);633@154(p0.50);754@171(p0.57);847@181(p0.29);1272@96(p0.79);1802@251(p1.00);2024@96(p0.65);2273@96(p0.33);2553@124(p1.00);3040@131(p1.00);3414@241(p1.00);3835@239(p1.00);4565@126(p1.00);5434@169(p1.00);6855@91(p1.00);9166@91(p1.00)
Karakum,37.25,63.25,Karakum_lat37p25_lon63p25,1500.0,1513.8,91.2,0.839,0.445,True,high,0.9,21,83@91(p1.00);132@99(p0.23);210@116(p0.17);298@259(p0.23);334@111(p0.33);447@121(p0.42);598@124(p0.71);847@201(p0.37);1008@201(p0.19);1348@94(p0.40);1514@91(p0.84);1802@261(p0.41);2273@91(p0.60);2553@91(p1.00);3040@106(p1.00);3414@241(p1.00);3835@109(p1.00);4565@101(p1.00);5434@104(p1.00);6855@91(p1.00);9166@91(p1.00)
Karakum,37.25,63.75,Karakum_lat37p25_lon63p75,1000.0,897.4,198.8,0.562,0.708,True,high,10.3,15,105@261(p0.34);223@156(p0.32);250@199(p0.24);315@201(p1.00);447@201(p0.37);598@206(p0.58);711@206(p0.62);897@199(p0.56);1200@209(p0.67);1910@204(p0.77);2706@191(p0.82);3040@194(p0.97);4064@206(p1.00);4838@149(p1.00);6468@209(p1.00)
Karakum,37.25,64.0,Karakum_lat37p25_lon64p00,700.0,671.2,213.8,0.468,0.822,True,high,4.1,17,176@196(p0.19);210@96(p0.22);298@214(p0.22);474@214(p1.00);671@214(p0.47);799@199(p0.19);1008@216(p0.18);1428@206(p0.79);1910@201(p0.40);2145@221(p0.72);2706@196(p0.80);3040@199(p0.84);3835@181(p0.89);4307@219(p0.39);5127@201(p1.00);6468@209(p1.00);7265@231(p1.00)
Karakum,37.5,62.75,Karakum_lat37p50_lon62p75,1800.0,1802.0,193.8,1.0,1.0,True,high,0.1,17,78@264(p0.46);315@194(p0.36);422@194(p0.28);564@194(p0.18);754@194(p0.35);847@194(p0.53);951@194(p0.75);1348@194(p0.25);1802@194(p1.00);2024@91(p0.62);2409@194(p0.81);2706@191(p0.93);3040@194(p0.91);3618@194(p0.97);4307@199(p1.00);5434@169(p1.00);7265@194(p1.00)
Karakum,37.5,63.25,Karakum_lat37p50_lon63p25,1700.0,1513.8,166.2,0.732,0.356,True,high,11.0,17,66@259(p1.00);198@259(p0.18);334@261(p0.35);532@249(p0.37);671@264(p0.51);1008@234(p0.35);1132@174(p0.50);1514@166(p0.73);1910@106(p0.34);2273@114(p0.55);2706@104(p0.55);3040@106(p0.15);3835@121(p1.00);4307@199(p1.00);5434@91(p1.00);6468@151(p1.00);8648@114(p1.00)
Karakum,37.5,63.5,Karakum_lat37p50_lon63p50,700.0,711.4,193.8,0.365,0.506,True,high,1.6,20,78@94(p0.67);176@194(p0.21);236@194(p0.22);375@194(p0.24);422@194(p0.45);598@194(p0.33);711@194(p0.36);847@194(p0.46);1008@194(p0.23);1200@194(p0.29);1514@196(p0.71);1802@194(p1.00);2145@194(p0.51);2409@194(p0.70);2706@196(p0.82);3040@194(p0.93);3618@194(p0.99);4307@199(p1.00);5434@191(p1.00);7265@194(p1.00)
Karakum,38.25,55.0,Karakum_lat38p25_lon55p00,1800.0,1513.8,138.8,0.436,0.19,True,high,15.9,20,88@254(p1.00);223@256(p0.15);281@116(p0.17);375@144(p0.31);474@246(p0.36);532@139(p0.20);671@176(p0.33);799@251(p0.64);897@134(p0.16);1008@241(p0.70);1200@154(p0.70);1348@161(p0.26);1514@139(p0.44);2273@156(p0.91);2706@136(p0.80);3221@244(p0.97);4565@171(p0.64);5434@169(p1.00);6855@106(p1.00);8648@114(p1.00)
Karakum,39.0,54.0,Karakum_lat39p00_lon54p00,1500.0,1347.7,193.8,0.187,0.507,True,high,10.2,17,41@184(p0.18);83@194(p0.16);447@194(p0.17);671@194(p0.30);799@194(p0.31);897@194(p0.25);1068@194(p0.65);1348@194(p0.19);1802@194(p0.93);2024@191(p1.00);2409@194(p0.50);2706@191(p0.97);3221@194(p0.85);3618@194(p0.95);4307@199(p1.00);5434@191(p1.00);7265@194(p1.00)
Karakum,39.0,54.25,Karakum_lat39p00_lon54p25,1000.0,951.1,188.8,0.255,0.12,True,high,4.9,18,74@234(p0.80);298@224(p0.33);398@226(p0.33);598@191(p0.20);754@196(p0.61);951@189(p0.26);1132@214(p0.57);1272@189(p0.23);1604@211(p0.57);1910@226(p0.65);2553@219(p0.95);3040@229(p0.96);3618@171(p1.00);4064@206(p1.00);5127@116(p1.00);6103@121(p1.00);7265@166(p1.00);8648@219(p1.00)
Karakum,39.0,59.0,Karakum_lat39p00_lon59p00,800.0,846.8,193.8,0.677,0.8,True,high,5.8,16,250@194(p0.21);447@194(p0.33);711@194(p0.28);847@194(p0.68);1008@194(p0.42);1272@194(p0.64);1428@194(p0.31);1802@194(p0.66);2145@194(p1.00);2409@194(p0.82);2706@196(p0.97);3040@194(p1.00);3618@194(p0.83);4307@199(p1.00);5434@191(p1.00);7265@194(p1.00)
Karakum,39.25,53.75,Karakum_lat39p25_lon53p75,1300.0,1199.9,198.8,0.579,0.319,True,high,7.7,19,70@224(p0.97);265@181(p0.16);315@216(p0.16);375@194(p0.28);422@194(p0.33);564@191(p0.37);711@186(p0.41);1008@196(p0.20);1200@199(p0.58);1428@204(p0.40);1700@214(p0.81);2145@194(p0.28);2553@181(p0.28);2868@181(p0.16);4064@154(p1.00);4838@149(p1.00);5759@181(p1.00);6468@151(p1.00);8648@141(p1.00)
Karakum,39.25,58.5,Karakum_lat39p25_lon58p50,900.0,897.4,241.2,0.739,0.06,True,high,0.3,19,70@91(p1.00);250@189(p0.15);281@186(p0.20);354@189(p0.19);474@144(p0.50);564@206(p0.68);754@261(p0.43);897@241(p0.74);1068@186(p0.33);1514@234(p0.68);1910@226(p0.79);2553@126(p0.75);2868@91(p1.00);3618@91(p1.00);4064@206(p1.00);4565@91(p1.00);5759@91(p1.00);6855@251(p1.00);9166@91(p1.00)
Karakum,39.25,58.75,Karakum_lat39p25_lon58p75,900.0,846.8,238.8,0.63,0.177,True,high,5.9,16,74@91(p1.00);354@101(p0.40);447@226(p0.51);598@249(p0.24);671@234(p0.36);847@239(p0.63);1132@239(p0.78);1700@219(p0.19);2145@149(p0.94);2868@91(p1.00);3414@99(p0.61);4064@239(p1.00);4565@234(p1.00);5759@219(p1.00);6855@91(p1.00);9166@91(p1.00)
Karakum,39.25,59.0,Karakum_lat39p25_lon59p00,1000.0,951.1,218.8,0.246,0.22,True,high,4.9,24,70@99(p0.20);83@94(p1.00);166@101(p0.25);236@224(p0.20);265@174(p0.22);315@151(p0.32);422@99(p0.64);502@101(p0.57);598@204(p0.18);711@149(p0.31);799@244(p0.25);951@219(p0.25);1068@231(p0.68);1514@134(p0.56);2024@241(p0.89);2553@264(p0.77);2868@91(p1.00);3221@224(p0.49);3618@166(p0.60);4064@154(p1.00);4565@181(p1.00);5759@141(p1.00);7265@229(p1.00);9166@91(p1.00)
Karakum,39.5,58.0,Karakum_lat39p50_lon58p00,900.0,633.3,98.8,0.453,0.316,False,low,29.6,15,41@266(p1.00);210@119(p0.28);281@109(p0.21);354@94(p0.41);633@99(p0.45);1802@131(p0.81);2273@221(p0.78);2553@104(p1.00);3040@106(p1.00);3414@109(p1.00);4064@206(p1.00);4565@231(p1.00);5759@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Karakum,39.5,58.5,Karakum_lat39p50_lon58p50,800.0,897.4,156.2,0.573,0.354,True,high,12.2,16,78@99(p0.89);236@156(p0.17);502@151(p0.24);671@154(p0.28);897@156(p0.57);1008@206(p0.23);1132@206(p0.59);1514@154(p0.46);1802@156(p0.52);2024@154(p0.75);2706@139(p0.56);4064@124(p1.00);5127@159(p1.00);5759@219(p1.00);6468@151(p1.00);8648@246(p1.00)
Karakum,39.75,53.75,Karakum_lat39p75_lon53p75,500.0,447.0,203.8,0.365,0.521,True,high,10.6,16,78@211(p0.99);315@191(p0.29);447@204(p0.37);564@199(p0.53);671@189(p0.25);951@181(p0.17);1514@184(p0.59);1802@191(p0.19);2273@176(p0.25);2868@186(p0.43);3221@209(p0.69);3835@211(p0.96);5127@201(p1.00);5759@219(p1.00);6468@209(p1.00);8648@219(p1.00)
Karakum,39.75,54.0,Karakum_lat39p75_lon54p00,400.0,421.7,98.8,0.747,0.815,True,high,5.4,19,125@226(p0.18);198@96(p0.20);236@226(p0.63);281@246(p0.34);422@99(p0.75);502@259(p0.19);598@91(p0.38);671@91(p0.38);1068@94(p1.00);1200@116(p0.20);2024@91(p0.15);2553@116(p0.65);2868@91(p1.00);3221@91(p1.00);3618@91(p1.00);4064@101(p1.00);4565@101(p1.00);5759@91(p1.00);7265@91(p1.00)
LencoisMaranhensesBrazil,-2.5,-43.0,LencoisMaranhensesBrazil_lat-2p50_lon-43p00,300.0,297.6,173.8,0.25,0.909,True,high,0.8,18,265@111(p1.00);298@174(p0.25);447@224(p0.54);598@164(p0.47);754@111(p0.37);847@114(p0.57);1008@104(p0.44);1200@111(p0.73);1700@111(p0.38);2024@104(p0.22);2273@114(p0.20);2553@116(p0.35);3618@114(p0.67);4064@116(p0.61);4838@121(p1.00);6103@116(p1.00);6855@104(p1.00);8648@109(p1.00)
LutDesert,30.0,59.25,LutDesert_lat30p00_lon59p25,1300.0,1428.4,211.2,0.678,0.387,True,high,9.9,14,166@259(p0.16);398@249(p0.43);564@266(p0.23);799@254(p1.00);1132@251(p0.70);1428@211(p0.68);1910@256(p0.74);2553@246(p0.46);3040@256(p0.73);3414@236(p0.81);4064@261(p1.00);5127@246(p1.00);6855@106(p1.00);8648@111(p1.00)
LutDesert,30.0,59.5,LutDesert_lat30p00_lon59p50,1300.0,1271.7,243.8,0.19,0.986,True,high,2.2,18,132@236(p0.45);298@249(p0.28);502@239(p0.40);564@249(p0.15);633@244(p0.18);799@91(p0.61);1008@241(p0.50);1132@249(p1.00);1272@244(p0.19);1700@246(p0.56);2024@246(p0.48);2409@254(p0.45);2868@226(p0.92);3414@216(p0.61);5127@146(p1.00);6103@139(p1.00);7700@234(p1.00);8648@111(p1.00)
LutDesert,30.25,59.25,LutDesert_lat30p25_lon59p25,1300.0,1132.2,248.8,0.461,0.803,True,high,12.9,14,140@239(p0.22);447@249(p0.34);799@244(p1.00);1132@249(p0.46);1700@241(p0.80);2409@246(p0.84);2706@251(p0.40);3040@256(p0.41);3414@254(p0.70);4565@236(p0.73);5127@246(p1.00);6103@241(p1.00);6855@91(p1.00);8648@249(p1.00)
LutDesert,30.25,59.5,LutDesert_lat30p25_lon59p50,1300.0,1347.7,226.2,0.977,1.0,True,high,3.7,20,105@251(p0.19);298@231(p0.25);334@226(p0.51);375@224(p0.22);502@224(p0.33);598@254(p0.19);754@226(p0.49);951@229(p0.45);1132@229(p0.38);1348@226(p0.98);1604@231(p0.31);2145@219(p0.80);3040@231(p0.95);3414@226(p1.00);3835@234(p0.37);4565@199(p1.00);5127@246(p1.00);6103@181(p1.00);7700@234(p1.00);9166@91(p1.00)
LutDesert,30.25,59.75,LutDesert_lat30p25_lon59p75,1300.0,1199.9,231.2,0.781,0.248,True,high,7.7,18,41@91(p0.15);140@91(p1.00);223@251(p0.19);474@91(p0.32);532@249(p0.17);633@191(p0.52);951@91(p0.71);1068@239(p0.21);1200@231(p0.78);1428@146(p0.81);1604@109(p0.16);2145@151(p0.83);2553@136(p0.93);3040@221(p1.00);4064@131(p1.00);4838@181(p1.00);5759@156(p1.00);7265@149(p1.00)
LutDesert,30.5,59.5,LutDesert_lat30p50_lon59p50,1300.0,1271.7,233.8,0.515,0.922,True,high,2.2,18,236@234(p0.29);315@236(p0.50);447@244(p0.41);502@246(p0.48);598@224(p0.29);711@246(p0.47);897@229(p1.00);1272@234(p0.52);1514@236(p0.26);1802@244(p0.59);2409@241(p0.25);2706@229(p0.86);3414@254(p0.63);3835@251(p0.35);5434@104(p1.00);6103@119(p1.00);6855@106(p1.00);8648@111(p1.00)
Namib,-24.5,14.75,Namib_lat-24p50_lon14p75,700.0,711.4,91.2,0.507,0.428,True,high,1.6,22,140@129(p0.19);176@116(p1.00);198@129(p0.16);236@131(p0.20);398@91(p0.19);532@91(p0.29);711@91(p0.51);847@91(p0.33);1008@91(p0.53);1132@91(p0.76);1348@91(p0.59);1802@91(p0.44);2024@91(p0.99);2273@91(p0.20);2553@91(p0.99);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Namib,-24.25,14.75,Namib_lat-24p25_lon14p75,300.0,297.6,133.8,0.159,0.619,True,high,0.8,17,132@126(p0.97);298@134(p0.16);564@124(p0.25);671@131(p0.17);897@181(p0.44);1132@109(p0.63);1428@184(p0.22);1910@169(p0.31);2553@174(p0.15);3040@161(p0.95);3414@159(p1.00);3835@204(p1.00);4565@259(p1.00);5434@259(p1.00);6103@166(p1.00);7700@234(p1.00);9166@136(p1.00)
Namib,-23.75,15.75,Namib_lat-23p75_lon15p75,1700.0,1700.3,101.2,0.402,0.403,True,high,0.0,16,105@119(p0.48);210@104(p0.25);281@141(p0.24);502@114(p0.43);1008@109(p0.29);1272@101(p1.00);1700@101(p0.40);2409@106(p0.33);2706@109(p0.66);3040@264(p0.28);3835@156(p0.92);4565@259(p0.58);5434@91(p1.00);6103@166(p1.00);6855@91(p1.00);8648@251(p1.00)
Namib,-23.25,14.5,Namib_lat-23p25_lon14p50,500.0,421.7,158.8,0.285,0.386,True,high,15.7,16,83@161(p0.18);140@161(p0.77);265@161(p0.18);422@159(p0.29);671@161(p0.24);1068@166(p0.17);1272@164(p0.21);1910@164(p0.45);2273@166(p1.00);2706@164(p0.59);3040@161(p0.75);3618@166(p0.98);4064@164(p0.71);4838@159(p0.88);6103@166(p1.00);8160@164(p1.00)
Namib,-23.0,14.5,Namib_lat-23p00_lon14p50,300.0,235.9,191.2,0.268,0.237,True,high,21.4,15,148@191(p0.17);236@191(p0.27);422@196(p0.45);564@189(p0.23);633@91(p0.77);711@199(p0.28);1132@224(p0.62);1428@211(p0.26);2273@194(p1.00);2706@201(p0.17);3618@194(p0.62);4064@216(p0.18);4838@201(p1.00);5759@204(p1.00);8160@196(p1.00)
Namib,-16.5,12.0,Namib_lat-16p50_lon12p00,300.0,447.0,143.8,0.321,0.11,False,low,49.0,16,140@151(p0.95);447@144(p0.32);532@216(p0.21);754@226(p0.22);897@221(p0.20);1008@209(p0.22);1802@224(p0.22);2024@221(p0.62);2553@214(p0.32);2868@236(p0.37);3221@234(p0.29);3835@236(p0.27);4565@189(p0.35);5434@231(p1.00);6468@224(p1.00);7700@214(p1.00)
Namib,-16.25,12.0,Namib_lat-16p25_lon12p00,300.0,473.7,91.2,0.154,0.355,False,low,57.9,16,474@91(p0.15);598@91(p0.27);671@91(p0.25);951@91(p0.47);1068@91(p0.46);1200@91(p1.00);1604@91(p0.31);1802@91(p0.20);2553@91(p0.79);2868@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5759@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Namib,-16.0,12.0,Namib_lat-16p00_lon12p00,200.0,157.1,141.2,0.987,1.0,True,high,21.5,15,157@141(p0.99);633@234(p0.41);754@256(p0.33);1008@201(p0.67);1272@256(p0.25);1514@214(p0.64);1802@211(p0.29);2409@206(p0.79);3040@191(p0.35);3618@204(p1.00);4307@199(p1.00);4838@239(p1.00);5434@216(p1.00);6468@194(p1.00);7700@214(p1.00)
RegistanDesert,27.75,64.0,RegistanDesert_lat27p75_lon64p00,70.0,62.0,248.8,0.559,0.103,True,high,11.4,18,62@249(p0.56);176@254(p0.19);236@246(p0.19);265@249(p0.26);354@249(p0.41);502@244(p0.43);671@254(p0.24);847@251(p0.55);1008@249(p0.16);1604@251(p1.00);3040@256(p0.49);3414@254(p0.25);3835@251(p0.43);4307@249(p0.52);5127@114(p1.00);6103@221(p1.00);6855@106(p1.00);8648@249(p1.00)
RegistanDesert,27.75,64.25,RegistanDesert_lat27p75_lon64p25,30.0,43.8,248.8,1.0,1.0,False,low,45.9,19,44@249(p1.00);93@251(p0.20);117@249(p0.16);157@251(p0.22);210@241(p0.26);298@256(p0.29);422@224(p0.25);564@246(p0.56);1008@214(p0.82);1272@249(p0.87);1604@239(p0.52);2706@229(p0.81);3040@214(p0.53);3414@216(p0.30);3835@109(p0.92);5127@214(p1.00);6103@241(p1.00);6855@254(p1.00);8648@249(p1.00)
RegistanDesert,27.75,64.5,RegistanDesert_lat27p75_lon64p50,30.0,46.4,253.8,1.0,1.0,False,low,54.6,20,46@254(p1.00);187@251(p0.16);223@256(p0.24);375@249(p0.32);474@251(p0.26);598@244(p0.19);711@259(p0.43);897@246(p0.17);1008@254(p0.33);1200@241(p0.45);1700@241(p0.53);2145@249(p0.37);2706@256(p0.80);3040@256(p0.76);3414@254(p0.81);3835@251(p1.00);4307@249(p0.21);5434@256(p1.00);6855@254(p1.00);8648@249(p1.00)
RegistanDesert,28.0,64.25,RegistanDesert_lat28p00_lon64p25,30.0,58.5,256.2,0.502,0.229,False,low,95.0,13,59@256(p0.50);398@259(p0.25);847@251(p0.61);1200@256(p0.66);1428@259(p0.32);1604@251(p1.00);2024@256(p0.67);3221@246(p0.89);4565@124(p0.44);5434@131(p1.00);6103@221(p1.00);6855@106(p1.00);8648@249(p1.00)
RegistanDesert,28.0,64.5,RegistanDesert_lat28p00_lon64p50,1700.0,1700.3,266.2,0.526,0.673,True,high,0.0,19,99@259(p0.23);236@256(p0.23);334@266(p0.24);375@259(p0.18);422@251(p0.34);532@269(p0.22);633@254(p0.59);754@264(p0.30);847@259(p0.54);1008@254(p0.23);1132@261(p0.36);1428@249(p1.00);1700@266(p0.53);2273@254(p0.59);3221@246(p0.63);4307@111(p0.88);5127@114(p1.00);6855@254(p1.00);8648@249(p1.00)
RegistanDesert,28.0,64.75,RegistanDesert_lat28p00_lon64p75,1700.0,1802.0,168.8,0.525,0.624,True,high,6.0,19,88@249(p0.19);187@249(p0.37);250@249(p0.15);281@246(p0.18);334@259(p0.41);447@241(p0.30);532@261(p0.36);598@261(p0.39);711@174(p0.24);951@249(p1.00);1200@231(p0.18);1428@231(p0.35);1802@169(p0.53);2145@219(p0.70);3414@236(p0.69);4565@91(p0.99);5127@181(p1.00);6855@254(p1.00);8648@249(p1.00)
RegistanDesert,28.0,65.0,RegistanDesert_lat28p00_lon65p00,900.0,846.8,91.2,0.673,0.686,True,high,5.9,20,83@239(p0.43);157@156(p0.25);236@159(p0.31);298@139(p0.45);447@156(p0.33);564@136(p0.40);754@91(p0.30);847@91(p0.67);1068@149(p1.00);1272@131(p0.35);1604@164(p0.66);2024@114(p0.84);2553@159(p0.79);3040@91(p1.00);3414@99(p1.00);4064@241(p1.00);4565@91(p1.00);5759@91(p1.00);6855@91(p1.00);9166@91(p1.00)
RegistanDesert,28.25,63.5,RegistanDesert_lat28p25_lon63p50,900.0,799.0,116.2,0.487,0.407,True,high,11.2,21,105@236(p0.70);125@109(p0.17);265@116(p0.35);334@111(p0.30);398@114(p0.26);447@106(p0.17);502@111(p0.19);711@109(p0.41);799@116(p0.49);1008@111(p0.46);1348@116(p1.00);1802@106(p0.41);2273@106(p0.48);2706@109(p0.49);3221@114(p0.65);3618@116(p0.72);4565@101(p0.90);5127@114(p1.00);6103@119(p1.00);6855@106(p1.00);8648@111(p1.00)
RegistanDesert,28.25,63.75,RegistanDesert_lat28p25_lon63p75,1000.0,1008.0,158.8,0.669,0.615,True,high,0.8,15,41@236(p0.90);250@266(p0.21);334@259(p0.40);633@266(p0.72);897@266(p0.62);1008@159(p0.67);1428@266(p1.00);2024@251(p0.41);2273@124(p0.19);2553@114(p1.00);3040@91(p1.00);3414@124(p1.00);3835@99(p1.00);4565@101(p1.00);5434@104(p1.00)
RegistanDesert,28.25,64.75,RegistanDesert_lat28p25_lon64p75,1200.0,1132.2,251.2,0.285,0.62,True,high,5.7,18,223@241(p0.16);265@249(p0.23);354@254(p0.15);422@229(p0.50);598@241(p0.42);711@249(p0.40);847@251(p1.00);1132@251(p0.29);1272@229(p0.51);1514@241(p0.52);2024@91(p0.22);3040@264(p0.44);3414@261(p0.84);4064@189(p0.52);5127@114(p1.00);6103@181(p1.00);6855@106(p1.00);8648@111(p1.00)
RegistanDesert,28.25,65.0,RegistanDesert_lat28p25_lon65p00,500.0,502.0,113.8,0.155,0.729,True,high,0.4,18,250@231(p0.28);334@249(p0.35);375@246(p0.43);502@114(p0.16);598@96(p0.24);711@241(p1.00);1200@191(p0.70);1428@174(p0.38);1802@229(p0.55);2409@249(p0.84);3414@261(p0.94);3835@234(p0.95);4565@91(p0.64);5127@146(p1.00);6103@139(p1.00);6855@254(p1.00);7700@126(p1.00);8648@249(p1.00)
RegistanDesert,28.25,65.5,RegistanDesert_lat28p25_lon65p50,1200.0,1199.9,148.8,0.27,0.165,True,high,0.0,18,88@206(p0.52);117@206(p0.19);398@206(p0.65);502@204(p0.25);711@206(p0.27);897@209(p1.00);1200@149(p0.27);1428@129(p0.59);1700@144(p0.21);2024@129(p0.54);2706@139(p0.62);3414@144(p0.43);4064@119(p0.75);4565@124(p1.00);5127@114(p0.88);5759@91(p1.00);7265@149(p1.00);8160@196(p1.00)
RegistanDesert,29.5,62.75,RegistanDesert_lat29p50_lon62p75,1800.0,1700.3,211.2,0.258,0.563,True,high,5.5,18,88@236(p0.98);223@221(p0.20);375@214(p0.37);502@211(p0.22);633@214(p0.37);799@221(p0.51);951@211(p0.61);1514@221(p0.82);1700@211(p0.26);2024@211(p0.31);2273@211(p0.47);3040@231(p0.76);3618@244(p0.63);4307@249(p1.00);5127@246(p1.00);6103@221(p1.00);6855@211(p1.00);9166@221(p1.00)
RegistanDesert,30.0,65.5,RegistanDesert_lat30p00_lon65p50,1800.0,2024.0,176.2,0.69,0.017,True,high,12.4,18,88@96(p1.00);223@96(p0.29);281@96(p0.16);532@106(p0.47);671@101(p0.55);1008@104(p0.50);1200@106(p0.64);1514@116(p0.74);2024@176(p0.69);2553@146(p0.91);2868@144(p1.00);3221@91(p0.49);3618@181(p0.40);4064@181(p1.00);4838@181(p1.00);5759@91(p1.00);7265@91(p1.00);9166@91(p1.00)
RegistanDesert,30.25,62.5,RegistanDesert_lat30p25_lon62p50,1400.0,1428.4,93.8,1.0,1.0,True,high,2.0,20,62@241(p0.78);148@226(p0.23);334@129(p0.47);398@96(p0.55);474@104(p0.36);532@101(p0.27);633@136(p0.62);754@219(p0.30);897@144(p0.41);1132@156(p0.52);1428@94(p1.00);2145@151(p0.73);2706@96(p0.93);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@221(p1.00);5434@204(p1.00);6855@211(p1.00);9166@139(p1.00)
RegistanDesert,30.25,65.5,RegistanDesert_lat30p25_lon65p50,1900.0,1604.3,193.8,0.51,0.037,True,high,15.6,16,93@261(p1.00);265@91(p0.27);398@91(p0.33);502@99(p0.67);754@129(p0.39);951@124(p0.52);1200@159(p0.36);1604@194(p0.51);2409@171(p0.71);2868@204(p0.77);3414@186(p1.00);4064@99(p1.00);4565@101(p1.00);5759@91(p1.00);7265@91(p1.00);9166@221(p1.00)
RegistanDesert,30.5,65.5,RegistanDesert_lat30p50_lon65p50,1400.0,1271.7,133.8,0.54,0.143,True,high,9.2,17,78@264(p1.00);236@264(p0.44);375@161(p0.32);447@104(p0.40);532@91(p0.47);633@116(p0.31);1068@181(p0.90);1272@134(p0.54);2024@184(p0.39);2553@91(p0.93);2868@161(p1.00);3414@99(p0.92);4064@99(p1.00);4565@199(p1.00);5759@91(p1.00);7265@149(p1.00);9166@221(p1.00)
RegistanDesert,30.5,66.0,RegistanDesert_lat30p50_lon66p00,2000.0,2024.0,171.2,0.501,0.042,True,high,1.2,16,99@249(p1.00);334@229(p0.44);422@234(p0.26);502@204(p0.24);598@214(p0.37);754@159(p0.30);897@194(p0.69);2024@171(p0.50);2273@181(p0.38);2706@181(p0.80);3414@144(p0.62);4064@134(p0.61);5127@214(p1.00);6103@221(p1.00);6855@106(p1.00);8648@249(p1.00)
RegistanDesert,31.0,65.75,RegistanDesert_lat31p00_lon65p75,2500.0,2409.3,131.2,0.232,0.031,True,high,3.6,17,93@256(p1.00);111@259(p0.17);236@251(p0.19);354@254(p0.34);474@256(p0.32);564@246(p0.25);951@261(p0.78);1068@254(p0.29);1348@211(p0.40);1604@131(p0.31);2409@131(p0.23);3040@264(p0.54);3414@261(p0.56);3835@109(p1.00);5127@146(p1.00);6855@106(p1.00);8648@249(p1.00)
RubAlKhali,19.5,52.5,RubAlKhali_lat19p50_lon52p50,1400.0,1428.4,173.8,0.49,0.78,True,high,2.0,16,105@226(p0.77);250@224(p0.26);375@214(p0.22);447@226(p0.20);598@201(p0.17);847@191(p0.95);1132@231(p0.31);1428@174(p0.49);2024@214(p0.52);2409@241(p0.42);3414@239(p1.00);3835@189(p1.00);4565@261(p0.66);5434@91(p1.00);6103@206(p1.00);7265@211(p1.00)
RubAlKhali,19.5,52.75,RubAlKhali_lat19p50_lon52p75,1600.0,1199.9,173.8,0.376,0.282,False,low,25.0,15,111@229(p0.76);166@249(p0.18);532@201(p0.16);598@241(p0.32);711@194(p0.51);1008@181(p0.51);1200@174(p0.38);2024@251(p1.00);2706@174(p0.79);3414@181(p0.95);4307@229(p0.59);5434@101(p1.00);6103@119(p1.00);6855@91(p1.00);8648@161(p1.00)
